"URL","Institution Name","Index Herbariorum Record","Institution Code","Additional Institution Names","Institutional Discipline","URL for main institutional website","URL for institutional specimen catalog","URL for institutional webservices","Institutional LSID","Cool URI","Status of Institution","Institutional Governance","Institution Type","Description of Institution","Mailing Address 1","Mailing Address 2","Mailing Address 3","City/Town","State/Province","Postal/Zip Code","Country","Physical Address 1","Physical Address 2","Physical Address 3","City/Town","State/Province","Postal/Zip Code","Country","Primary Contact","CITES permit number","Date herbarium was founded","Geographic coverage of herbarium","Taxonomic coverage of herbarium","Number of specimens in herbarium","Incorporated Herbaria","Serials published by Institution"
"http://grbio.org/institution/mcmanus-galleries","McManus Galleries","Yes","DEE<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:13563","http://biocol.org/urn:lsid:biocol.org:col:13563","Active","","Herbarium","","Natural History Department","Albert Square","","Dundee DD1 1DA","Scotland","","United Kingdom","","","","DUNDEE","Scotland","","United Kingdom","Richard K. Brinklow","","1867","Great Britain; all groups.","","16000","DENA; DNS.",""
"http://grbio.org/institution/northern-illinois-university","Northern Illinois University","Yes","DEK<IH>","Herbarium","","http://www.bios.niu.edu/about_us/herbarium.shtml","","","urn:lsid:biocol.org:col:13955","http://biocol.org/urn:lsid:biocol.org:col:13955","Active","","Herbarium","Updated Jul 2012 (website URL updated).  Most bryophytes of DEK on long-term loan to MO.","Biological Sciences Department","","","DeKalb","Illinois","","USA","","","","DEKALB","Illinois","60115-2861","USA","Paul D. Sørensen","","1962","Local wild and cultivated vascular plants; representation of world flora; bryophytes of Illinois and adjacent areas of upper midwestern U.S.","","22000","",""
"http://grbio.org/institution/university-delaware","University of Delaware","Yes","DELS<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:14502","http://biocol.org/urn:lsid:biocol.org:col:14502","Inactive","","Herbarium","DELS (50 000 specimens) transferred to DOV in 1980.","Plant Science Department","Society of Natural History of Delaware","","Newark","Delaware","","USA","","","","NEWARK","Delaware","19711","USA","","","","","","","",""
"http://grbio.org/institution/delta-waterfowl-and-wetlands-research-station","Delta Waterfowl and Wetlands Research Station","Yes","DELTA<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:12923","http://biocol.org/urn:lsid:biocol.org:col:12923","Inactive","","Herbarium","DELTA transferred to WINDM.","R.R. 1","","","Portage la Prairie","Manitoba","","Canada","","","","PORTAGE LA PRAIRIE","Manitoba","R1N 3A1","Canada","","","","","","","",""
"http://grbio.org/institution/denison-university","Denison University","Yes","DEN<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:12924","http://biocol.org/urn:lsid:biocol.org:col:12924","Active","","Herbarium","Updated Sep 2012.","Biology Department","","","Granville","Ohio","","USA","","","","COLUMBUS","Ohio","43023","USA","Warren Hauk","","1885","Ohio; U.S.; pteridophytes worldwide.","","26000","",""
"http://grbio.org/institution/watt-institute","Watt Institute","Yes","DENA<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:14727","http://biocol.org/urn:lsid:biocol.org:col:14727","Inactive","","Herbarium","DENA transferred to DEE.","Dundee Naturalists' Association","","","Dundee","Scotland","","United Kingdom","","","","DUNDEE","Scotland","","United Kingdom","","","","","","","",""
"http://grbio.org/institution/grand-mesa-uncompahgre-gunnison-natonal-forests","Grand Mesa-Uncompahgre-Gunnison Natonal Forests","Yes","DENF<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:15434","http://biocol.org/urn:lsid:biocol.org:col:15434","Active","","Herbarium","Updated Mar 2007. DENF (3500 specimens) transferred to WSC. Contact Robin A. Bingham, rbingham@western.edu","216 North Colorado Street","","","Gunnison","Colorado","","USA","","","","GUNNISON","Colorado","81230-2197","USA","","","","","","","",""
"http://grbio.org/institution/intermountain-experiment-station","Intermountain Experiment Station","Yes","DERM<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:15155","http://biocol.org/urn:lsid:biocol.org:col:15155","Inactive","","Herbarium","Updated Mar 2007. DERM (2014 specimens) transferred to SSLP. Contact E. Durant McArthur, dmcarthur@fs.fed.us","Desert Experimental Range","","","Milford","Utah","","USA","","","","MILFORD","Utah","84751","USA","","","","","","","",""
"http://grbio.org/institution/desert-botanical-garden","Desert Botanical Garden","Yes","DES<IH>","Herbarium","","http://www.dbg.org/","","","urn:lsid:biocol.org:col:15533","http://biocol.org/urn:lsid:biocol.org:col:15533","Active","","Herbarium","Updated Nov 2011 (number of specimens updated).","Research Department","1201 North Galvin Parkway","","Phoenix","Arizona","","USA","","","","PHOENIX","Arizona","85008","USA","Wendy C. Hodgson","US 101","1950","Southwestern U.S., especially Arizona; northern Mexico; Agavaceae, especially ; Cactaceae; ethnographic vouchers of arid region plants.","","69000","","Sonoran Quarterly."
"http://grbio.org/institution/st-josephs-college","St. Joseph's College","Yes","DEV<IH>","Herbarium","","www.devagiricollege.org","","","","http://grbio.org/cool/s7x5-vcby","Active","","Herbarium","Entered Feb. 2010.  The herbarium is engaged in extensive explorations and research in selected families such as  Polypodiaceae, Loxogrammaceae, Grammitidaceae, Selaginellaceae, Commelinaceae, Fabaceae, Melastomaceae, Gentianaceae, Cyperaceae, Eriocaulaceae, Gesnariaceae and completed flora projects and revisionary studies.","Centre for Taxonomic Studies","","","DEVAGIRI, KOZHIKODE - 8","Kerala","","India","","","","DEVAGIRI, KOZHIKODE - 8","Kerala","673 008","India","Santhosh Nampy","","1992","","","7000","",""
"http://grbio.org/institution/death-valley-national-park","Death Valley National Park","Yes","DEVA<IH>","Herbarium","","http://www.nps.gov/deva","","","urn:lsid:biocol.org:col:12529","http://biocol.org/urn:lsid:biocol.org:col:12529","Active","Public, Federal: General","Herbarium","Updated Mar 2002.","Resources Management Division","P.O. Box 579","","Death Valley","California","","USA","Highway 190, Cow Creek Administrative Area.","","","DEATH VALLEY","California","92328","USA","Blair  Davenport","","1933","Death Valley National Park.","","3148","",""
"http://grbio.org/institution/davis-and-elkins-college","Davis and Elkins College","Yes","DEWV<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:12919","http://biocol.org/urn:lsid:biocol.org:col:12919","Active","","Herbarium","Updated Mar 2010 (non-functional email address removed).","Biology and Environmental Science Department","100 Campus Drive","","Elkins","West Virginia","","USA","","","","ELKINS","West Virginia","26241","USA","Michelle Mabry","","1972","West Virginia; fungi; vascular plants.","","5120","",""
"http://grbio.org/institution/dartford-borough-museum","Dartford Borough Museum","Yes","DFD<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:12915","http://biocol.org/urn:lsid:biocol.org:col:12915","Active","","Herbarium","","Market Street","","","Dartford, Kent DA1 1EU","England","","United Kingdom","","","","DARTFORD","England","","United Kingdom","","","","England.","","400","",""
"http://grbio.org/institution/desert-forestry-experimental-centre","Desert Forestry Experimental Centre","Yes","DFEC<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:12936","http://biocol.org/urn:lsid:biocol.org:col:12936","Active","","Herbarium","","Chinese Academy of Forestry","","","Dengkou","Inner Mongolia","","China","","","","DENGKOU","Inner Mongolia","15200","China","","","1984","Woody plants of northern China.","","5000","",""
"http://grbio.org/institution/dumfries-and-galloway-natural-history-and-antiquarian-society","Dumfries and Galloway Natural History and Antiquarian Society","Yes","DFS<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:12959","http://biocol.org/urn:lsid:biocol.org:col:12959","Inactive","","Herbarium","DFS transferred to DFSM.","","","","Dumfries","Scotland","","United Kingdom","","","","DUMFRIES","Scotland","","United Kingdom","","","","","","","",""
"http://grbio.org/institution/dumfries-museum","Dumfries Museum","Yes","DFSM<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:12960","http://biocol.org/urn:lsid:biocol.org:col:12960","Active","","Herbarium","","The Observatory","","","Dumfries DG2 7SW","Scotland","","United Kingdom","","","","DUMFRIES","Scotland","","United Kingdom","","","","Southwestern Scotland.","","8000","DFS; THL.",""
"http://grbio.org/institution/darlington-museum","Darlington Museum","Yes","DGN<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:12914","http://biocol.org/urn:lsid:biocol.org:col:12914","Inactive","","Herbarium","DGN no longer exists.","Borough of Darlington","Tubwell Row","","Darlington, Durham","England","","United Kingdom","","","","DARLINGTON","England","","United Kingdom","","","","","","","",""
"http://grbio.org/institution/manx-museum","The Manx Museum","Yes","DGS<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:14198","http://biocol.org/urn:lsid:biocol.org:col:14198","Active","","Herbarium","","Manx National Heritage","","","Douglas IM1 3LY","","","Isle of Man","","","","DOUGLAS","","","Isle of Man","Kate  Hawkins","","","Manx; vascular plants; bryophytes; lichens, some marine algae.","","3000","",""
"http://grbio.org/institution/daegu-university","Daegu University","Yes","DGU<IH>","Herbarium","","http://herbarium.daegu.ac.kr","","","","http://grbio.org/cool/2je5-pk0v","Active","","Herbarium","Entered Feb 2012.","#1213 Department of Biological Science","","","Gyungsan, Gyungbuk","","712-714","South Korea","15 Naeri-ri, Jillyang","","","Gyungsan, Gyungbuk","","712-714","South Korea","Hyosig Won","","2008","Mainly general collections form South Korea; Cambodian collections since 2010.","","5000","",""
"http://grbio.org/institution/hobart-and-william-smith-colleges","Hobart and William Smith Colleges","Yes","DH<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:13232","http://biocol.org/urn:lsid:biocol.org:col:13232","Inactive","","Herbarium","Part of DH (3470 specimens) transferred to NY in 1983.","Biology Department","","","Geneva","New York","","USA","Eaton Hall.","","","GENEVA","New York","14456","USA","Elizabeth  Newell","","1910","New York.","","1500","",""
"http://grbio.org/institution/university-louisville","University of Louisville","Yes","DHL<IH>","Davies Herbarium","","","","","urn:lsid:biocol.org:col:14556","http://biocol.org/urn:lsid:biocol.org:col:14556","Inactive","","Herbarium","Updated September 2008.  DHL Herbarium transferred to WKU.  Representative teaching collection retained.","Biology Department","","","Louisville","Kentucky","","USA","Belknap Campus.","","","LOUISVILLE","Kentucky","40292","USA","","US 008","1953","","","","",""
"http://grbio.org/institution/university-durham","University of Durham","Yes","DHM<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:14507","http://biocol.org/urn:lsid:biocol.org:col:14507","Inactive","","Herbarium","DHM same as DURH. Use DHM.","Botany Department","","","Durham DH1 3LE","England","","United Kingdom","Science Site, South Road.","","","DURHAM","England","","United Kingdom","","","","British Isles, especially Durham; Europe; some North America; Falkland Islands.","","20000","DTN.",""
"http://grbio.org/institution/dunbartonshire-natural-history-society","Dunbartonshire Natural History Society","Yes","DHNS<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:12961","http://biocol.org/urn:lsid:biocol.org:col:12961","Inactive","","Herbarium","DHNS no longer exists.","","","","Helensburgh G84 7DU","Scotland","","United Kingdom","","","","HELENSBURGH","Scotland","","United Kingdom","","","","","","","",""
"http://grbio.org/institution/universit%C3%A9-de-bourgogne","Université de Bourgogne","Yes","DI<IH>","Herbier","","","","","urn:lsid:biocol.org:col:14433","http://biocol.org/urn:lsid:biocol.org:col:14433","Active","","Herbarium","","Laboratoire de Phytobiologie Cellulaire","BP 47870, 9 Avenue Alain Savary","","F-21078 Dijon Cedex","","","France","","","","DIJON","","","France","Jean  Vallade","","","France.","","4500","",""
"http://grbio.org/institution/museu-do-dundo","Museu do Dundo","Yes","DIA<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:14994","http://biocol.org/urn:lsid:biocol.org:col:14994","Inactive","","Herbarium","Updated Dec 2004. DIA no longer exists.","","","","Dundo","","","Angola","","","","DUNDO","Lunda District","","Angola","","","","","","","",""
"http://grbio.org/institution/universidade-federal-dos-vales-do-jequitinhonha-e-mucuri","Universidade Federal dos Vales do Jequitinhonha e Mucuri","Yes","DIAM<IH>","Herbarium","","","","","","http://grbio.org/cool/x1vt-93gs","Active","","Herbarium","Updated  Jun 2012.  The herbarium is located in an area with high plant diversity ( Espinhaço Range, in Minas Gerais State, Brazil).The collection has many rare and micro-endemic species, and thus is an important regional collection.","Campus JK, Rodovia MGT 367 - km 583, n. 5000, Alto da Jacuba","","","Diamantina","Minas Gerais","","Brazil","Campus JK, Rodovia MGT 367,km 583, n. 5000, Alto da Jacuba","","","Diamantina","Minas Gerais","CEP 39100-000","Brazil","Fabiane Nepomuceno Costa","","2008","Plants of the Espinhaço Range region of  Minas Gerais State, Brazil.","","4000","",""
"http://grbio.org/institution/delta-institute-natural-history","Delta Institute of Natural History","Yes","DINH<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:15553","http://biocol.org/urn:lsid:biocol.org:col:15553","Inactive","","Herbarium","Updated Jun 2012.  DINH now incorporated into CONN.","","","","Bowdoin","Maine","","USA","","","","BOWDOIN","Maine","4287","USA","","","","Tracheophytes of New England.","","","Hadwen Botanical Club (flora of Worcester County, Massachusetts) formerly housed at CUW",""
"http://grbio.org/institution/danish-arctic-station","Danish Arctic Station","Yes","DISKO<IH>","Herbarium","","http://www.geogr.ku.dk/as","","","urn:lsid:biocol.org:col:14880","http://biocol.org/urn:lsid:biocol.org:col:14880","Active","","Herbarium","Only a small collection of local flora maintained here. Most Porsild collections transferred to C and CAN.","Disko","","","DK-3953 Qeqertarsuaq","","","Greenland","","","","DISKO","","","Greenland","","","1906","Greenland.","","500","",""
"http://grbio.org/institution/juniper-hall-field-centre","Juniper Hall Field Centre","Yes","DKG<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:13413","http://biocol.org/urn:lsid:biocol.org:col:13413","Inactive","","Herbarium","DKG no longer exists.","Field Studies Council","","","Dorking, Surrey","England","","United Kingdom","","","","DORKING","England","","United Kingdom","","","","","","","",""
"http://grbio.org/institution/stetson-university","Stetson University","Yes","DLF<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:14130","http://biocol.org/urn:lsid:biocol.org:col:14130","Active","","Herbarium","Updated Jul 2012.  Email address for correspondent added.","Biology Department","P.O. Box 8261","","DeLand","Florida","","USA","Sage Hall.","","","DELAND","Florida","32720","USA","Cindy C. Bennington","","1960","Florida; Ecuador, including Galápagos Islands; Kenya; Hawaii.","","10500","",""
"http://grbio.org/institution/dudley-and-midland-geological-and-scientific-society-and-field-club","Dudley and Midland Geological and Scientific Society and Field Club","Yes","DLY<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:12958","http://biocol.org/urn:lsid:biocol.org:col:12958","Inactive","","Herbarium","DLY no longer exists.","","","","Dudley, West Midlands","England","","United Kingdom","","","","DUDLEY","England","","United Kingdom","","","","","","","",""
